iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3240,135,24,117381,0.111943,0.394592,0.282649,35,0.546875,1.30777,14.3073
3250,136,10,118135,0.112662,0.39917,0.286508,35,0.546875,1.29894,14.0083
3260,136,20,118610,0.113115,0.375916,0.2628,35,0.546875,1.29044,13.9049
3270,137,6,120865,0.115266,0.374207,0.258941,35,0.546875,1.27671,14.0892
3280,137,16,120842,0.115244,0.380981,0.265738,35,0.546875,1.26957,14.1998
3290,138,2,120029,0.114469,0.37793,0.263461,34,0.53125,1.26316,14.0872
3300,138,12,120583,0.114997,0.375427,0.26043,35,0.546875,1.26078,14.0052
3310,138,22,120632,0.115044,0.375549,0.260506,36,0.5625,1.25306,14.1824
3320,139,8,121136,0.115524,0.385498,0.269974,36,0.5625,1.24949,14.0114
3330,139,18,122951,0.117255,0.388367,0.271111,35,0.546875,1.24461,14.3841
3340,140,4,123172,0.117466,0.405151,0.287685,36,0.5625,1.24472,14.378
3350,140,14,123973,0.11823,0.408386,0.290156,36,0.5625,1.23764,14.209
3360,140,24,123948,0.118206,0.397644,0.279438,36,0.5625,1.23149,14.1076
3370,141,10,125225,0.119424,0.391418,0.271995,36,0.5625,1.2258,14.4927
3380,141,20,125542,0.119726,0.393982,0.274256,38,0.59375,1.21903,14.4312
3390,142,6,125174,0.119375,0.387268,0.267893,38,0.59375,1.20824,14.3811
3400,142,16,126228,0.12038,0.393494,0.273113,38,0.59375,1.2058,14.4824
3410,143,2,126947,0.121066,0.385437,0.264371,38,0.59375,1.19889,15.144
3420,143,12,129001,0.123025,0.381592,0.258567,37,0.578125,1.19524,15.4839
3430,143,22,131065,0.124993,0.38031,0.255317,37,0.578125,1.19678,15.4522
3440,144,8,132422,0.126287,0.389954,0.263666,38,0.59375,1.19338,16.0348
3450,144,18,133599,0.12741,0.388977,0.261567,38,0.59375,1.19323,16.2509
3460,145,4,134799,0.128554,0.390442,0.261888,38,0.59375,1.18633,16.2703
3470,145,14,134238,0.128019,0.388306,0.260286,39,0.609375,1.181,16.0717
3480,145,24,134607,0.128371,0.399353,0.270982,40,0.625,1.17935,16.1618
3490,146,10,135122,0.128862,0.402527,0.273664,40,0.625,1.17771,16.0573
3500,146,20,135326,0.129057,0.400818,0.271761,40,0.625,1.17088,16.6963
3510,147,6,137303,0.130942,0.402893,0.271951,39,0.609375,1.1607,16.5601
3520,147,16,138852,0.13242,0.407349,0.274929,39,0.609375,1.15717,16.8704
3530,148,2,138783,0.132354,0.411255,0.278901,39,0.609375,1.1502,16.9348
3540,148,12,137956,0.131565,0.399048,0.267483,40,0.625,1.13964,16.598
3550,148,22,138635,0.132213,0.411499,0.279286,40,0.625,1.13391,16.6369
3560,149,8,140150,0.133657,0.387146,0.253489,40,0.625,1.12559,16.5652
3570,149,18,140379,0.133876,0.3797,0.245824,40,0.625,1.11755,16.512
3580,150,4,141295,0.134749,0.382507,0.247758,40,0.625,1.11192,16.7526
3590,150,14,142092,0.135509,0.379822,0.244312,40,0.625,1.10469,16.8796
3600,150,24,143207,0.136573,0.372986,0.236413,40,0.625,1.09726,17.1448
