iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3240,135,24,106013,0.101102,0.379761,0.278659,32,0.5,1.3826,11.8835
3250,136,10,107759,0.102767,0.39447,0.291703,32,0.5,1.38512,12.8328
3260,136,20,108877,0.103833,0.382202,0.278369,32,0.5,1.37595,12.0934
3270,137,6,109193,0.104135,0.388794,0.284659,31,0.484375,1.37249,12.4918
3280,137,16,108730,0.103693,0.375122,0.271429,32,0.5,1.36401,11.9849
3290,138,2,111169,0.106019,0.382385,0.276366,32,0.5,1.35441,12.6331
3300,138,12,111259,0.106105,0.387451,0.281346,32,0.5,1.34578,12.713
3310,138,22,111678,0.106504,0.395752,0.289248,32,0.5,1.34778,12.9382
3320,139,8,111880,0.106697,0.384033,0.277336,32,0.5,1.34082,12.5798
3330,139,18,112626,0.107409,0.386658,0.279249,33,0.515625,1.33395,13.0601
3340,140,4,111969,0.106782,0.370728,0.263946,33,0.515625,1.33498,12.7826
3350,140,14,112028,0.106838,0.374146,0.267307,33,0.515625,1.32268,12.3689
3360,140,24,112364,0.107159,0.376831,0.269672,33,0.515625,1.31149,12.2327
3370,141,10,112886,0.107656,0.379883,0.272226,33,0.515625,1.30743,12.4631
3380,141,20,113940,0.108662,0.388184,0.279522,33,0.515625,1.29762,12.8512
3390,142,6,114733,0.109418,0.382996,0.273578,33,0.515625,1.28726,12.2982
3400,142,16,115287,0.109946,0.381104,0.271157,33,0.515625,1.28147,13.0488
3410,143,2,115778,0.110415,0.375427,0.265013,32,0.5,1.27537,12.9444
3420,143,12,116334,0.110945,0.378052,0.267107,32,0.5,1.27854,13.143
3430,143,22,118847,0.113341,0.371582,0.258241,33,0.515625,1.26969,13.4205
3440,144,8,121373,0.11575,0.370789,0.255038,33,0.515625,1.26006,14.0308
3450,144,18,121863,0.116218,0.38446,0.268243,33,0.515625,1.24879,13.6817
3460,145,4,122228,0.116566,0.401184,0.284618,33,0.515625,1.24755,13.9602
3470,145,14,124240,0.118484,0.394104,0.27562,33,0.515625,1.245,14.3985
3480,145,24,125709,0.119885,0.397888,0.278003,33,0.515625,1.23678,14.9309
3490,146,10,126854,0.120977,0.403809,0.282831,34,0.53125,1.22613,14.6596
3500,146,20,129063,0.123084,0.40094,0.277856,34,0.53125,1.2193,14.9791
3510,147,6,130543,0.124496,0.407532,0.283036,36,0.5625,1.21157,15.1429
3520,147,16,130513,0.124467,0.386353,0.261886,35,0.546875,1.20966,15.1808
3530,148,2,130545,0.124497,0.379822,0.255324,36,0.5625,1.1979,14.7057
3540,148,12,131070,0.124998,0.38092,0.255922,36,0.5625,1.19219,15.5402
3550,148,22,132325,0.126195,0.380554,0.254359,37,0.578125,1.18418,15.5884
3560,149,8,132513,0.126374,0.378052,0.251678,36,0.5625,1.17766,15.6068
3570,149,18,133675,0.127482,0.385559,0.258077,37,0.578125,1.16805,15.2945
3580,150,4,135092,0.128834,0.392273,0.263439,38,0.59375,1.16158,15.9734
3590,150,14,134434,0.128206,0.394287,0.266081,37,0.578125,1.15444,15.6641
3600,150,24,134728,0.128487,0.392029,0.263542,38,0.59375,1.14512,15.317
