iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3260,136,20,114425,0.109124,0.388184,0.279059,33,0.515625,1.31862,13.3089
3270,137,6,115025,0.109696,0.38562,0.275924,33,0.515625,1.31087,12.9772
3280,137,16,116365,0.110974,0.383301,0.272326,33,0.515625,1.30937,13.5178
3290,138,2,117657,0.112206,0.386658,0.274451,34,0.53125,1.30427,13.7441
3300,138,12,119455,0.113921,0.386475,0.272553,33,0.515625,1.29465,14.2541
3310,138,22,119656,0.114113,0.375183,0.26107,34,0.53125,1.28342,13.9489
3320,139,8,120893,0.115293,0.378418,0.263125,35,0.546875,1.2819,14.5039
3330,139,18,122666,0.116983,0.387573,0.27059,34,0.53125,1.26475,14.8091
3340,140,4,123120,0.117416,0.370056,0.25264,35,0.546875,1.25459,14.3073
3350,140,14,122896,0.117203,0.366211,0.249008,35,0.546875,1.24692,14.7497
3360,140,24,124121,0.118371,0.37793,0.259559,35,0.546875,1.24143,14.591
3370,141,10,124852,0.119068,0.371643,0.252575,35,0.546875,1.23377,14.4599
3380,141,20,126648,0.120781,0.371887,0.251106,36,0.5625,1.22836,15.0323
3390,142,6,128053,0.122121,0.372253,0.250133,36,0.5625,1.21891,15.0794
3400,142,16,129217,0.123231,0.381165,0.257934,35,0.546875,1.21484,15.361
3410,143,2,130098,0.124071,0.385681,0.26161,36,0.5625,1.2122,15.6303
3420,143,12,130155,0.124125,0.399719,0.275594,37,0.578125,1.21135,15.8013
3430,143,22,130327,0.12429,0.404053,0.279763,38,0.59375,1.21241,15.6877
3440,144,8,131309,0.125226,0.41449,0.289264,37,0.578125,1.21307,15.998
3450,144,18,130564,0.124516,0.406311,0.281796,37,0.578125,1.20472,15.0456
3460,145,4,131401,0.125314,0.399353,0.274039,37,0.578125,1.19975,15.402
3470,145,14,132991,0.12683,0.387817,0.260987,37,0.578125,1.18687,15.9724
3480,145,24,134317,0.128095,0.400635,0.27254,37,0.578125,1.18244,16.5888
3490,146,10,134953,0.128701,0.383362,0.254661,37,0.578125,1.17421,16.9144
3500,146,20,135501,0.129224,0.394348,0.265124,39,0.609375,1.17155,16.6625
3510,147,6,135800,0.129509,0.378052,0.248543,39,0.609375,1.16468,16.7813
3520,147,16,136598,0.13027,0.376465,0.246195,38,0.59375,1.1639,16.7169
3530,148,2,138259,0.131854,0.383301,0.251447,39,0.609375,1.16216,17.2155
3540,148,12,137805,0.131421,0.382507,0.251086,39,0.609375,1.15881,16.5202
3550,148,22,139236,0.132786,0.385254,0.252468,40,0.625,1.15608,17.2012
3560,149,8,139314,0.13286,0.381592,0.248732,39,0.609375,1.14937,17.9599
3570,149,18,138312,0.131905,0.380859,0.248955,40,0.625,1.14409,16.4598
3580,150,4,139638,0.133169,0.377991,0.244822,41,0.640625,1.1391,17.0598
3590,150,14,140074,0.133585,0.373474,0.239889,40,0.625,1.13532,17.0885
3600,150,24,141366,0.134817,0.378662,0.243845,39,0.609375,1.12703,17.4449
