iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3260,136,20,126327,0.120475,0.396912,0.276437,33,0.515625,1.22684,14.7487
3270,137,6,126976,0.121094,0.4151,0.294006,35,0.546875,1.22258,14.7917
3280,137,16,128422,0.122473,0.424683,0.30221,35,0.546875,1.21844,15.36
3290,138,2,129485,0.123487,0.421631,0.298144,35,0.546875,1.21563,14.4087
3300,138,12,129489,0.12349,0.401062,0.277572,35,0.546875,1.20662,15.4737
3310,138,22,130443,0.1244,0.405945,0.281545,35,0.546875,1.20377,16.9851
3320,139,8,129770,0.123758,0.382935,0.259176,35,0.546875,1.19838,14.6995
3330,139,18,129893,0.123876,0.379517,0.255641,35,0.546875,1.19271,14.2817
3340,140,4,132013,0.125897,0.378418,0.252521,35,0.546875,1.18093,14.8285
3350,140,14,133206,0.127035,0.375183,0.248148,35,0.546875,1.18015,15.956
3360,140,24,133534,0.127348,0.377502,0.250154,35,0.546875,1.17253,14.8675
3370,141,10,132695,0.126548,0.368958,0.24241,35,0.546875,1.16754,14.7671
3380,141,20,133597,0.127408,0.364136,0.236728,37,0.578125,1.16092,15.2678
3390,142,6,134232,0.128014,0.372864,0.24485,37,0.578125,1.15716,14.7876
3400,142,16,135621,0.129338,0.376526,0.247188,37,0.578125,1.15152,16.7936
3410,143,2,136611,0.130282,0.382629,0.252347,38,0.59375,1.14961,18.3767
3420,143,12,138095,0.131698,0.379333,0.247636,38,0.59375,1.14089,15.9058
3430,143,22,138699,0.132274,0.370911,0.238637,40,0.625,1.13812,16.5673
3440,144,8,138559,0.13214,0.374573,0.242433,41,0.640625,1.13483,15.7389
3450,144,18,139893,0.133412,0.368164,0.234752,41,0.640625,1.12937,16.2888
3460,145,4,141179,0.134639,0.378418,0.243779,39,0.609375,1.12444,16.9452
3470,145,14,141442,0.13489,0.38031,0.24542,41,0.640625,1.12595,18.2415
3480,145,24,144301,0.137616,0.371216,0.2336,40,0.625,1.11962,17.7152
3490,146,10,144545,0.137849,0.378113,0.240264,40,0.625,1.11759,17.0066
3500,146,20,145384,0.138649,0.37323,0.234581,41,0.640625,1.11054,17.7367
3510,147,6,146556,0.139767,0.37323,0.233463,42,0.65625,1.10678,17.4807
3520,147,16,147529,0.140695,0.372131,0.231437,41,0.640625,1.09909,18.3695
3530,148,2,149265,0.14235,0.379272,0.236922,42,0.65625,1.09061,18.2497
3540,148,12,148941,0.142041,0.37262,0.230578,46,0.71875,1.08853,20.1042
3550,148,22,150753,0.143769,0.373169,0.2294,45,0.703125,1.08194,18.1484
3560,149,8,150992,0.143997,0.384094,0.240097,44,0.6875,1.07965,18.2282
3570,149,18,153497,0.146386,0.377258,0.230872,44,0.6875,1.07069,18.0961
3580,150,4,153466,0.146357,0.378601,0.232244,45,0.703125,1.06844,18.6614
3590,150,14,154628,0.147465,0.376831,0.229366,44,0.6875,1.0638,18.5641
3600,150,24,156660,0.149403,0.379272,0.22987,45,0.703125,1.06125,21.1702
