iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3250,136,10,116684,0.111279,0.378906,0.267628,34,0.53125,1.28514,12.9659
3260,136,20,117300,0.111866,0.367065,0.255199,33,0.515625,1.27538,13.1185
3270,137,6,117738,0.112284,0.370544,0.258261,33,0.515625,1.26966,13.6991
3280,137,16,119170,0.113649,0.377808,0.264158,34,0.53125,1.2627,13.5342
3290,138,2,119481,0.113946,0.381348,0.267402,34,0.53125,1.25511,13.6161
3300,138,12,121598,0.115965,0.382996,0.267031,34,0.53125,1.25059,13.8834
3310,138,22,121958,0.116308,0.393127,0.276819,36,0.5625,1.24103,13.8404
3320,139,8,123256,0.117546,0.385986,0.26844,35,0.546875,1.23489,13.7062
3330,139,18,124438,0.118673,0.387146,0.268473,36,0.5625,1.2326,14.3391
3340,140,4,124726,0.118948,0.378235,0.259287,36,0.5625,1.22752,14.9248
3350,140,14,124190,0.118437,0.379761,0.261324,36,0.5625,1.22372,14.2121
3360,140,24,124827,0.119044,0.378906,0.259862,36,0.5625,1.21714,14.6268
3370,141,10,125421,0.119611,0.375061,0.25545,36,0.5625,1.21633,14.6606
3380,141,20,127139,0.121249,0.373413,0.252164,36,0.5625,1.21587,15.8075
3390,142,6,128627,0.122668,0.386414,0.263745,36,0.5625,1.20958,15.3385
3400,142,16,128240,0.122299,0.380981,0.258682,36,0.5625,1.20728,15.0272
3410,143,2,129730,0.12372,0.385071,0.261351,36,0.5625,1.19824,15.4307
3420,143,12,128889,0.122918,0.385132,0.262214,37,0.578125,1.19319,14.7374
3430,143,22,129927,0.123908,0.389282,0.265374,37,0.578125,1.19545,15.014
3440,144,8,130984,0.124916,0.398071,0.273155,37,0.578125,1.19546,14.9975
3450,144,18,132806,0.126654,0.400391,0.273737,37,0.578125,1.18949,15.5382
3460,145,4,130524,0.124477,0.396484,0.272007,37,0.578125,1.1875,15.3355
3470,145,14,130471,0.124427,0.387512,0.263085,37,0.578125,1.18093,14.9238
3480,145,24,131589,0.125493,0.386536,0.261043,37,0.578125,1.1762,15.3384
3490,146,10,133387,0.127208,0.382935,0.255727,37,0.578125,1.17639,15.8423
3500,146,20,135230,0.128965,0.380981,0.252016,38,0.59375,1.16092,16.5908
3510,147,6,135191,0.128928,0.388428,0.2595,38,0.59375,1.16119,15.9867
3520,147,16,136141,0.129834,0.392883,0.263049,38,0.59375,1.15688,16.3369
3530,148,2,137898,0.13151,0.381042,0.249533,38,0.59375,1.14518,16.0788
3540,148,12,137812,0.131428,0.382507,0.25108,38,0.59375,1.14172,16.4352
3550,148,22,138493,0.132077,0.378479,0.246402,39,0.609375,1.13587,16.4628
3560,149,8,139623,0.133155,0.385559,0.252404,40,0.625,1.12999,16.726
3570,149,18,140869,0.134343,0.39447,0.260127,40,0.625,1.12906,17.0086
3580,150,4,140992,0.13446,0.398621,0.26416,40,0.625,1.12886,17.0209
3590,150,14,141461,0.134908,0.391541,0.256633,40,0.625,1.1253,17.3056
3600,150,24,141552,0.134995,0.390259,0.255264,40,0.625,1.12085,17.15
