validation,target,horizon,fold,train_seeds,test_seeds,model,r2,mae,rmse,mae_reduction_vs_baseline_pct,rmse_reduction_vs_baseline_pct
LOSO,absolute,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,Persistence,0.9959496186636065,0.22462183240223463,0.2967854975403981,0.0,0.0
LOSO,absolute,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,N,0.9778327982578034,0.5883021224988793,0.6943047805633102,-161.9078102102717,-133.94161315742937
LOSO,absolute,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,N+H,0.9901115251821019,0.37263650334448184,0.4637237877910544,-65.89505096601407,-56.24880313699722
LOSO,absolute,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,Spatial,0.9926634231422748,0.3028671943779585,0.3994307119717239,-34.834263944391836,-34.58565707623697
LOSO,absolute,20,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,Persistence,0.9950376998335783,0.2494570055865922,0.32988178698301324,0.0,0.0
LOSO,absolute,20,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,N,0.9788333747100214,0.5091869320168811,0.681306659206784,-104.11811278642594,-106.53054702952329
LOSO,absolute,20,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,N+H,0.9867291915965447,0.3927423486426347,0.5394677815605101,-57.43889321492913,-63.53366655804165
LOSO,absolute,20,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,Spatial,0.9871354601660157,0.3820358337244566,0.5311460438448552,-53.146965276083726,-61.01102419219214
LOSO,absolute,20,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,Persistence,0.994493402730494,0.22141277094972067,0.2937856597902856,0.0,0.0
LOSO,absolute,20,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,N,0.9813116589429973,0.4771653559322124,0.5412205912189414,-115.50940981654986,-84.2229438990601
LOSO,absolute,20,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,N+H,0.9915099224049966,0.29743950971248506,0.36479154635861427,-34.337106408387285,-24.169282673298333
LOSO,absolute,20,3,"1001,1002,1004,1005,1006,1007,1008,1009,1010",1003,Spatial,0.9947014296871083,0.22292676416935228,0.2881829526154159,-0.6837876664193926,1.9070730609755158
LOSO,absolute,20,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Persistence,0.9952397401736207,0.2324384469273743,0.3164485273242685,0.0,0.0
LOSO,absolute,20,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N,0.9806362803035261,0.5339690445895439,0.6382372437591047,-129.72492358649393,-101.68753798784331
LOSO,absolute,20,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,N+H,0.9893437802355383,0.40891221197719985,0.4734665850270456,-75.9227947797143,-49.61883028195574
LOSO,absolute,20,4,"1001,1002,1003,1005,1006,1007,1008,1009,1010",1004,Spatial,0.9925537833867195,0.30715375608012574,0.3957815843953772,-32.14412681740914,-25.069813957394473
LOSO,absolute,20,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Persistence,0.9954131717826183,0.24921087150837987,0.32397877375400824,0.0,0.0
LOSO,absolute,20,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N,0.9812312687871193,0.5492201768792362,0.6553567500388991,-120.38371502615944,-102.28385410721405
LOSO,absolute,20,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,N+H,0.9918230124118949,0.34606064921672464,0.4325705898864051,-38.86258136418745,-33.51818851405643
LOSO,absolute,20,5,"1001,1002,1003,1004,1006,1007,1008,1009,1010",1005,Spatial,0.9944300120445705,0.2847500278715186,0.3570158090294048,-14.260676570020223,-10.197283881468424
LOSO,absolute,20,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Persistence,0.9951663009030716,0.22556016759776537,0.3012689365070137,0.0,0.0
LOSO,absolute,20,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N,0.9850544666110754,0.4572512856057293,0.5297491373062833,-102.71809977599045,-75.83928281764636
LOSO,absolute,20,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,N+H,0.9937873092780375,0.28680892559854154,0.341550099116712,-27.154066541570952,-13.370499818775894
LOSO,absolute,20,6,"1001,1002,1003,1004,1005,1007,1008,1009,1010",1006,Spatial,0.9921353642590605,0.2548428797000971,0.38428537352278697,-12.982217744469281,-27.555591352459466
LOSO,absolute,20,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Persistence,0.9918555500645867,0.256580782122905,0.3710372085511809,0.0,0.0
LOSO,absolute,20,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N,0.9745763102969467,0.5517246888289637,0.6555500798231378,-115.02962313236755,-76.68041498665794
LOSO,absolute,20,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,N+H,0.9848681007380462,0.40797086875088867,0.5057469887612097,-59.00289389384826,-36.30627255310621
LOSO,absolute,20,7,"1001,1002,1003,1004,1005,1006,1008,1009,1010",1007,Spatial,0.9907376675274058,0.2978940266973663,0.395682431632636,-16.101457105494276,-6.6422511040575465
LOSO,absolute,20,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Persistence,0.9926595528853046,0.2920600558659218,0.3960648394260267,0.0,0.0
LOSO,absolute,20,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N,0.9779900520581232,0.5523187222729351,0.6858269395232302,-89.11135267552375,-73.16026853510245
LOSO,absolute,20,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,N+H,0.9859956349009763,0.45476552381688606,0.5470622469265671,-55.70959283307768,-38.12441612321972
LOSO,absolute,20,8,"1001,1002,1003,1004,1005,1006,1007,1009,1010",1008,Spatial,0.9923697904681368,0.3063326057659559,0.40380646220727956,-4.886854471666018,-1.954635203789341
LOSO,absolute,20,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Persistence,0.9858677236612863,0.37952381005586594,0.6119066203579591,0.0,0.0
LOSO,absolute,20,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N,0.9780339175299768,0.5656007863186495,0.7628785367592504,-49.029065194985535,-24.672378330042314
LOSO,absolute,20,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,N+H,0.9863213508361669,0.44270032788828184,0.6020058296342151,-16.646259380436845,1.6180231418238433
LOSO,absolute,20,9,"1001,1002,1003,1004,1005,1006,1007,1008,1010",1009,Spatial,0.9886759053836986,0.37209721664212103,0.5477480450114763,1.9568188390213814,10.485027161325796
LOSO,absolute,20,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Persistence,0.9903242947064932,0.3182843798882682,0.4565368072015282,0.0,0.0
LOSO,absolute,20,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N,0.9747363929676857,0.6084398520864601,0.7377040367763805,-91.16233485917508,-61.58697943728711
LOSO,absolute,20,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,N+H,0.9863982864780254,0.42885712677804966,0.541291606801323,-34.740236680354016,-18.56472430324367
LOSO,absolute,20,10,"1001,1002,1003,1004,1005,1006,1007,1008,1009",1010,Spatial,0.9893544461723698,0.3700189455810443,0.47887108162220654,-16.254195606751807,-4.89210816485588
LOSO,residual,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,ZeroResidual,-0.004207164706787392,0.5939696421087187,0.6970348717006613,0.0,0.0
LOSO,residual,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,H,0.3663873296299649,0.4115750341407855,0.5536748219067692,30.707732354871457,20.567127358221676
LOSO,residual,20,1,"1002,1003,1004,1005,1006,1007,1008,1009,1010",1001,SpatialResidual,0.6353468632052128,0.3254497569853357,0.4200324319755137,45.207678320070414,39.74011214809137
LOSO,residual,20,2,"1001,1003,1004,1005,1006,1007,1008,1009,1010",1002,ZeroResidual,-0.10396362651081748,0.5136827807064787,0.6785141713238607,0.0,0.0
