iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3240,135,24,117654,0.112204,0.395996,0.283792,33,0.515625,1.2999,13.3745
3250,136,10,119276,0.11375,0.397949,0.284199,34,0.53125,1.29339,14.0524
3260,136,20,120311,0.114738,0.396973,0.282235,35,0.546875,1.28289,14.3084
3270,137,6,121369,0.115746,0.393066,0.27732,35,0.546875,1.27945,14.2356
3280,137,16,122233,0.11657,0.388428,0.271857,35,0.546875,1.26693,14.9494
3290,138,2,122397,0.116727,0.383972,0.267245,36,0.5625,1.25638,14.507
3300,138,12,122648,0.116966,0.391052,0.274086,36,0.5625,1.24894,14.4466
3310,138,22,124480,0.118713,0.397766,0.279053,37,0.578125,1.24079,14.4538
3320,139,8,126118,0.120275,0.390381,0.270105,36,0.5625,1.23782,14.8869
3330,139,18,127020,0.121136,0.388611,0.267475,38,0.59375,1.22847,15.1224
3340,140,4,126772,0.120899,0.380432,0.259533,36,0.5625,1.22745,14.7364
3350,140,14,127841,0.121919,0.391541,0.269622,37,0.578125,1.22991,15.1992
3360,140,24,127463,0.121558,0.387817,0.266259,38,0.59375,1.2227,14.8511
3370,141,10,129139,0.123157,0.382568,0.259412,38,0.59375,1.21055,14.9862
3380,141,20,129981,0.12396,0.378113,0.254153,38,0.59375,1.2005,15.7245
3390,142,6,128743,0.122779,0.374939,0.25216,37,0.578125,1.19624,15.1972
3400,142,16,129874,0.123857,0.380798,0.256941,38,0.59375,1.19348,15.0589
3410,143,2,129723,0.123713,0.368042,0.244328,38,0.59375,1.18973,15.0508
3420,143,12,130930,0.124865,0.367371,0.242506,40,0.625,1.18162,14.847
3430,143,22,131563,0.125468,0.374084,0.248616,40,0.625,1.17287,15.5443
3440,144,8,132185,0.126061,0.38092,0.254859,40,0.625,1.16557,15.6119
3450,144,18,132959,0.1268,0.389038,0.262239,39,0.609375,1.15714,15.6785
3460,145,4,133170,0.127001,0.391174,0.264174,39,0.609375,1.15398,15.7133
3470,145,14,134197,0.12798,0.383301,0.255321,40,0.625,1.14329,15.6856
3480,145,24,135645,0.129361,0.394714,0.265353,40,0.625,1.14216,15.9201
3490,146,10,136275,0.129962,0.384644,0.254682,40,0.625,1.12968,15.7778
3500,146,20,136920,0.130577,0.380859,0.250282,40,0.625,1.12463,16.0686
3510,147,6,138063,0.131667,0.37085,0.239182,40,0.625,1.11722,16.4495
3520,147,16,139515,0.133052,0.375793,0.242742,40,0.625,1.1127,16.6042
3530,148,2,139669,0.133199,0.380493,0.247294,40,0.625,1.10398,16.9196
3540,148,12,140229,0.133733,0.376221,0.242488,40,0.625,1.09917,16.8274
3550,148,22,143067,0.136439,0.375732,0.239293,40,0.625,1.0907,16.9421
3560,149,8,143870,0.137205,0.38208,0.244875,40,0.625,1.08326,17.2001
3570,149,18,144789,0.138082,0.381042,0.242961,40,0.625,1.07852,17.2401
3580,150,4,146623,0.139831,0.376282,0.236451,40,0.625,1.0731,17.6906
3590,150,14,147011,0.140201,0.377197,0.236997,42,0.65625,1.06676,18.4637
3600,150,24,148354,0.141481,0.384827,0.243345,42,0.65625,1.06549,18.4484
