iteration,day,step,tumor_cells,rho_global,rho_max,hotspot_gap,active_regions,active_region_fraction,regional_cv,transition_ms
3240,135,24,117082,0.111658,0.387451,0.275793,34,0.53125,1.32189,13.4748
3250,136,10,116557,0.111157,0.386597,0.275439,34,0.53125,1.31387,12.4436
3260,136,20,116845,0.111432,0.380066,0.268634,34,0.53125,1.30745,12.842
3270,137,6,116168,0.110786,0.379517,0.26873,34,0.53125,1.30322,12.8481
3280,137,16,118288,0.112808,0.380798,0.26799,35,0.546875,1.29597,13.2259
3290,138,2,120125,0.11456,0.383179,0.268619,35,0.546875,1.28885,13.442
3300,138,12,120613,0.115026,0.375549,0.260524,35,0.546875,1.27829,13.8516
3310,138,22,121599,0.115966,0.371094,0.255128,35,0.546875,1.26769,13.2905
3320,139,8,122829,0.117139,0.395874,0.278735,35,0.546875,1.26961,14.1588
3330,139,18,123291,0.117579,0.383667,0.266088,35,0.546875,1.25947,13.9653
3340,140,4,123760,0.118027,0.374512,0.256485,35,0.546875,1.24714,13.266
3350,140,14,124565,0.118794,0.384338,0.265544,35,0.546875,1.23435,14.0042
3360,140,24,126660,0.120792,0.384094,0.263302,35,0.546875,1.22596,14.4026
3370,141,10,126565,0.120702,0.386719,0.266017,35,0.546875,1.21641,14.1476
3380,141,20,128605,0.122647,0.39209,0.269443,36,0.5625,1.21309,14.2602
3390,142,6,129655,0.123649,0.400391,0.276742,36,0.5625,1.2112,15.0764
3400,142,16,129151,0.123168,0.398315,0.275147,36,0.5625,1.20451,14.8449
3410,143,2,128109,0.122174,0.381592,0.259418,36,0.5625,1.19969,14.2572
3420,143,12,128511,0.122558,0.387024,0.264466,36,0.5625,1.19096,13.8189
3430,143,22,128654,0.122694,0.393616,0.270922,36,0.5625,1.18474,14.3421
3440,144,8,129983,0.123961,0.398804,0.274842,37,0.578125,1.17328,14.6278
3450,144,18,130870,0.124807,0.393555,0.268747,37,0.578125,1.16922,14.2223
3460,145,4,131549,0.125455,0.400513,0.275058,36,0.5625,1.17314,14.6514
3470,145,14,133817,0.127618,0.411316,0.283698,37,0.578125,1.1744,15.5689
3480,145,24,135575,0.129294,0.417297,0.288003,38,0.59375,1.16414,14.9494
3490,146,10,137445,0.131078,0.39679,0.265712,37,0.578125,1.15326,15.9068
3500,146,20,138671,0.132247,0.391235,0.258988,38,0.59375,1.1457,15.7133
3510,147,6,140192,0.133698,0.403137,0.26944,38,0.59375,1.14407,15.7389
3520,147,16,141668,0.135105,0.393188,0.258083,38,0.59375,1.13379,16.5356
3530,148,2,143059,0.136432,0.401611,0.26518,38,0.59375,1.13415,17.2093
3540,148,12,143803,0.137141,0.413269,0.276128,38,0.59375,1.13121,19.0003
3550,148,22,144289,0.137605,0.407104,0.2695,38,0.59375,1.12356,17.196
3560,149,8,145522,0.138781,0.386414,0.247633,39,0.609375,1.11708,17.0127
3570,149,18,146184,0.139412,0.384888,0.245476,40,0.625,1.11095,16.8243
3580,150,4,147225,0.140405,0.393188,0.252784,41,0.640625,1.09846,17.6108
3590,150,14,148409,0.141534,0.394043,0.252509,41,0.640625,1.0909,17.2984
3600,150,24,149038,0.142134,0.391418,0.249285,42,0.65625,1.08739,18.432
