snapshot_file,day,iteration_end_of_day,simulated_hour_end_of_day,grid_size,grid_cells_total,tumour_cells,area_lattice,r_eff,centroid_row,centroid_col,centroid_offset_from_grid_center,bbox_height,bbox_width,bbox_area,rho_tumour_bbox,radius_gyration,max_radius_centroid,anisotropy,perimeter_4n,compactness,regions_axis,n_regions,active_regions,active_region_fraction,rho_global,rho_region_mean,rho_region_std,rho_max,hotspot_gap,hotspot_ratio,hotspot_excess_norm,regional_density_cv,regional_imbalance_linf,spatial_entropy,spatial_entropy_norm_all,spatial_entropy_norm_active,regional_hhi,hotspot_region_row,hotspot_region_col,ro_min,ro_mean,ro_median,ro_max,ro_std,ro_gt_10_fraction,d_tumour_cells_per_day,d_r_eff_per_day,d_rho_tumour_bbox_per_day,d_rho_max_per_day,d_hotspot_gap_per_day,d_hotspot_ratio_per_day,d_hotspot_excess_norm_per_day,d_active_region_fraction_per_day,d_spatial_entropy_norm_all_per_day,d_regional_hhi_per_day,d_regional_density_cv_per_day,d_regional_imbalance_linf_per_day,d_compactness_per_day,d_anisotropy_per_day,iteration_end_of_day_profile,tumor_cells,crm_ms,frm_ms,frm_crm_ratio,kernel_delta_ms,kernel_mean_ms
75dia.txt,75,1800,1800,1024,1048576,29077,29077,96.2054913223049,480.5738556247206,494.8359528149396,35.1299996371555,396,347,137412,0.21160451780048323,119.15981710537469,207.38653602093993,0.2078881208353274,67912,7.922576097247996e-05,16,256,35,0.13671875,0.02772998809814453,0.02772998809814453,0.08580179808557013,0.41064453125,0.38291454315185547,14.808680400316401,13.808680400316401,3.09418806030109,13.808680400316401,3.2867336473085804,0.5927192917118731,0.9244477869577966,0.041304686533241486,7,6,10.0,13.438800426453898,10.0,100000.0,586.3734554810206,3.439144340887987e-05,1109.8,1.9330712224989441,0.0036041130648646613,0.006689453125,0.005631065368652344,-0.40038564724035763,-0.400385647240358,0.00234375,0.006353364487296375,-0.001596336210687599,-0.06284589521247375,-0.400385647240358,-3.870122250987555e-06,-0.013884127550746245,1800,29077,2.616179,11.380935,4.350212657467245,8.764755999999998,6.998557
80dia.txt,80,1920,1920,1024,1048576,35749,35749,106.67361492508039,476.6375283224706,497.0213991999776,37.74946109009967,400,402,160800,0.22231965174129353,129.04411281371492,218.92698705014504,0.10397245713889408,81334,6.790933835072338e-05,16,256,40,0.15625,0.03409290313720703,0.03409290313720703,0.09642243918215897,0.435791015625,0.40169811248779297,12.782455453299393,11.782455453299393,2.8282261206711103,11.782455453299393,3.4261636214586693,0.6178636582440743,0.9287816704440479,0.03515180855330608,8,6,10.0,12.79700131472209,10.0,100000.0,528.8329965525098,2.797281042826373e-05,1334.4,2.0936247205550984,0.0021430267881620614,0.005029296875,0.0037567138671875,-0.4052449894034016,-0.4052449894034016,0.00390625,0.00502887330644024,-0.001230575595987081,-0.0531923879259959,-0.4052449894034016,-2.2632845243513173e-06,-0.020783132739286662,1920,35749,3.166863,14.510359,4.581934551636746,11.343495999999998,8.838611
85dia.txt,85,2040,2040,1024,1048576,40095,40095,112.97183227043406,481.3261254520514,497.77024566654194,33.15069922780592,428,441,188748,0.21242609193209994,137.1631465494096,237.38231502063806,0.10281816046281281,92850,5.844350660633009e-05,16,256,46,0.1796875,0.038237571716308594,0.038237571716308594,0.10063107672812117,0.414306640625,0.3760690689086914,10.835066716548198,9.835066716548198,2.6317329320679983,9.835066716548198,3.554239965052462,0.6409605464638187,0.9283292941229069,0.030961008694262587,5,7,10.0,12.493827160493828,10.0,100000.0,499.3511375814331,2.4940765681506424e-05,869.2,1.2596434690707354,-0.0019787119618387195,-0.004296875,-0.005125808715820313,-0.38947774735023905,-0.38947774735023905,0.0046875,0.0046193776439488856,-0.0008381599718086989,-0.039298637720622406,-0.38947774735023905,-1.8931663488786576e-06,-0.0002308593352162547,2040,40095,3.490669,16.020463,4.589510778592872,12.529794,9.755566
90dia.txt,90,2160,2160,1024,1048576,45736,45736,120.6574529587868,476.8229622179465,495.89942277418226,38.024662511542026,462,488,225456,0.20285998154850615,146.73201749676986,261.298839503111,0.05837371614005517,105932,5.1216948479925946e-05,16,256,52,0.203125,0.04361724853515625,0.04361724853515625,0.10646017407210197,0.422607421875,0.37899017333984375,9.688997726080112,8.688997726080112,2.440781517575398,8.688997726080112,3.685924713939325,0.6647081632362919,0.9328517743933656,0.02717740006460024,8,8,10.0,12.186242784677278,10.0,100000.0,467.5442614152883,2.1864614308203603e-05,1128.2,1.5371241376705485,-0.0019132220767187568,0.00166015625,0.0005842208862304688,-0.22921379809361717,-0.22921379809361717,0.0046875,0.004749523354494634,-0.0007567217259324694,-0.03819028289852007,-0.22921379809361717,-1.4453116252808288e-06,-0.008888888864551529,2160,45736,3.828524,15.535121,4.057731125624392,11.706597,9.6818225
95dia.txt,95,2280,2280,1024,1048576,51323,51323,127.81478118203188,483.65385889367343,502.1830952984042,29.363451563671255,483,533,257439,0.19935984835242523,155.8374916922701,284.87301613909915,0.052395646600023243,118946,4.5585026825759636e-05,16,256,58,0.2265625,0.04894542694091797,0.04894542694091797,0.11201516637337895,0.438232421875,0.38928699493408203,8.953490637725777,7.953490637725776,2.2885726690788184,7.953490637725776,3.7961321721175727,0.6845826324091339,0.9349059110687339,0.02436548774083808,9,8,10.0,11.948249322915652,10.0,100000.0,441.36340369689884,1.9484441673323852e-05,1117.4,1.4314656446490148,-0.0007000266392161835,0.003125,0.0020593643188476563,-0.1471014176708671,-0.1471014176708673,0.0046875,0.003974893834568394,-0.0005623824647524318,-0.03044176969931591,-0.1471014176708673,-1.126384330833262e-06,-0.0011956139080063848,2280,51323,4.641225,19.570654,4.216700116887244,14.929429,12.105939500000002
100dia.txt,100,2400,2400,1024,1048576,56537,56537,134.15023680625006,484.23252029644306,503.1073279445319,28.52985092170173,506,556,281336,0.20095899564933034,165.4978386748583,298.1864243350834,0.04886319546561088,130518,4.1706313509802256e-05,16,256,66,0.2578125,0.053917884826660156,0.053917884826660156,0.11667126063163824,0.449462890625,0.39554500579833984,8.336063109114384,7.336063109114385,2.1638693915149494,7.336063109114385,3.8795889319979313,0.6996329641101406,0.9259925151067404,0.02219660446693468,6,6,10.0,11.7685763305446,10.0,100000.0,420.51970159425065,1.7687532058651855e-05,1042.8,1.267091124843637,0.0003198294593810214,0.00224609375,0.0012516021728515626,-0.12348550572227843,-0.12348550572227808,0.00625,0.0030100663402013563,-0.00043377665478067995,-0.0249406555127738,-0.12348550572227808,-7.75742663191476e-07,-0.0007064902268824724,2400,56537,4.908743,19.345919,3.941114660107485,14.437175999999996,12.127331
105dia.txt,105,2520,2520,1024,1048576,63121,63121,141.74638734658126,481.3634923401087,502.1058284881418,31.566747572863704,534,556,296904,0.21259733786004903,173.56957951713022,293.4246787645088,0.04854114637417926,145300,3.757097850326355e-05,16,256,68,0.265625,0.060196876525878906,0.060196876525878906,0.12202488136895581,0.40380859375,0.3436117172241211,6.708132000443593,5.708132000443593,2.0270965606744857,5.708132000443593,3.985883659626735,0.7188018236629804,0.9446323927166235,0.01995750182147785,5,9,10.0,11.584100378637855,10.0,100000.0,397.9845317169872,1.5842588045183062e-05,1316.8,1.519230108066239,0.0023276684421437376,-0.009130859375,-0.01038665771484375,-0.32558622173415835,-0.3255862217341585,0.0015625,0.0038337719105679515,-0.000447820529091366,-0.02735456616809273,-0.3255862217341585,-8.27067001307741e-07,-6.440981828632481e-05,2520,63121,5.254757,19.271518,3.667442281346217,14.016761,12.2631375
110dia.txt,110,2640,2640,1024,1048576,69762,69762,149.01655706650052,478.9132479000029,500.81702072761675,34.293183849867845,564,593,334452,0.20858598543288723,183.49416714268844,315.959491028001,0.07619880039465597,159992,3.424776636284986e-05,16,256,73,0.28515625,0.06653022766113281,0.06653022766113281,0.12693329984985474,0.4248046875,0.3582744598388672,6.38513804076718,5.38513804076718,1.907904185994686,5.38513804076718,4.077546955727751,0.7353320965025395,0.9503753646104504,0.018125384308343935,8,5,10.0,11.433301797540208,10.0,100000.0,378.56808156790316,1.4334451420544136e-05,1328.2,1.4540339439838532,-0.0008022704854323603,0.00419921875,0.0029325485229492188,-0.06459879193528248,-0.06459879193528248,0.00390625,0.00330605456791182,-0.000366423502626783,-0.023838474935959964,-0.06459879193528248,-6.646424280827381e-07,0.005531530804095343,2640,69762,6.175648,25.557503,4.13843259849007,19.381855,15.8665755
115dia.txt,115,2760,2760,1024,1048576,75307,75307,154.8255876747856,477.0355079873053,500.6968542101,36.117989543313854,583,612,356796,0.2110645859258512,191.6025915876835,332.8724243877193,0.08143083687793981,174640,3.1028284553259714e-05,16,256,78,0.3046875,0.07181835174560547,0.07181835174560547,0.1301889091145657,0.4453125,0.37349414825439453,6.200539126508824,5.200539126508824,1.8127526732404007,5.200539126508824,4.148968392656795,0.7482120156113765,0.9523171177380136,0.016742469743516484,5,6,10.0,11.32776501520443,10.0,100000.0,364.3644616456927,1.3278978049849284e-05,1109.0,1.1618061216570141,0.0004957200985927946,0.0041015625,0.003043937683105469,-0.03691978285167128,-0.03691978285167128,0.00390625,0.0025759838217674024,-0.00027658291296549025,-0.019030302550857046,-0.03691978285167128,-6.438963619180295e-07,0.0010464072966567678,2760,75307,6.927772,24.394501,3.521262102736637,17.466729,15.6611365
120dia.txt,120,2880,2880,1024,1048576,85393,85393,164.86793536310338,476.14922768845224,497.207850760601,38.13059969242741,609,617,375753,0.2272583319361389,199.37499479031362,329.8555753378256,0.06037216138148854,196666,2.7744286840717388e-05,16,256,86,0.3359375,0.0814371109008789,0.0814371109008789,0.13796691525886623,0.410888671875,0.3294515609741211,5.045472111297179,4.045472111297179,1.6941528712480052,4.045472111297179,4.248932369574707,0.7662392073322527,0.9538843936009272,0.015117788871710393,7,5,10.0,11.170939069947185,10.0,100000.0,342.170756356696,1.1710561755647419e-05,2017.2,2.008469537663558,0.003238749202057539,-0.006884765625,-0.008808517456054687,-0.23101340304232904,-0.23101340304232904,0.00625,0.003605438344175238,-0.0003249361743612181,-0.023719960398479102,-0.23101340304232904,-6.567995425084652e-07,-0.004211735099290253,2880,85393,7.980951,26.000509,3.25782090379956,18.019558,16.99073
125dia.txt,125,3000,3000,1024,1048576,94513,94513,173.44861565572845,475.6557193190355,497.7981864928634,38.373847225944345,632,649,410168,0.23042509410778023,208.0071846084426,343.19749670954064,0.03858107792054596,215204,2.564488370878342e-05,16,256,95,0.37109375,0.0901346206665039,0.0901346206665039,0.14422330044150217,0.454345703125,0.3642110824584961,5.040745717520341,4.040745717520341,1.600087728500297,4.040745717520341,4.327998227031874,0.7804976973893889,0.9503986010282158,0.013907346636317344,10,7,10.0,11.057949700041265,10.0,100000.0,325.24340308384143,1.0580555055918234e-05,1824.0,1.7161360585250123,0.000633352434328266,0.00869140625,0.006951904296875,-0.0009452787553675179,-0.0009452787553675179,0.00703125,0.0028516980114272395,-0.00024208844707860992,-0.018813028549541633,-0.0009452787553675179,-4.198806263867935e-07,-0.004358216692188517,3000,94513,9.284208,31.316034,3.373043128719219,22.031826,20.300121
130dia.txt,130,3120,3120,1024,1048576,102517,102517,180.64377819870705,477.56508676609735,501.8799418633007,35.27213992297569,650,681,442650,0.23159832825031063,216.81781291899392,354.1710781201813,0.03721151290180703,233834,2.3560821830605394e-05,16,256,101,0.39453125,0.09776782989501953,0.09776782989501953,0.1490644837200848,0.417724609375,0.31995677947998047,4.272618199908308,3.2726181999083077,1.5246782492783795,3.2726181999083077,4.4005919151252995,0.793589016615917,0.9535161430924473,0.012986889702431973,8,4,10.0,10.975350429684832,10.0,100000.0,312.28886972757414,9.75447974482281e-06,1600.8,1.4390325085957216,0.00023464682850607988,-0.00732421875,-0.008850860595703124,-0.15362550352240661,-0.1536255035224067,0.0046875,0.002618263845305613,-0.00018409138677707402,-0.015081895844383509,-0.1536255035224067,-4.1681237563560524e-07,-0.000273913003747786,3120,102517,9.848269,30.872325,3.1347970897220616,21.024056,20.360297
135dia.txt,135,3240,3240,1024,1048576,114711,114711,191.08543993205976,482.35243350681276,502.961764782802,30.37239030927549,701,726,508926,0.2253981914855991,227.97133341064588,381.4022899904984,0.016856750756830734,256514,2.1907498156669275e-05,16,256,108,0.421875,0.10939693450927734,0.10939693450927734,0.1555878144761997,0.4560546875,0.34665775299072266,4.16880682759282,3.16880682759282,1.4222319407222985,3.16880682759282,4.493272517064055,0.8103027472163727,0.9596639434268563,0.011807592551604358,4,10,10.0,10.871668802468813,10.0,100000.0,295.2243278463943,8.717559780666195e-06,2438.8,2.0883323466705406,-0.0012400273529423079,0.007666015625,0.005340194702148438,-0.02076227446309762,-0.02076227446309753,0.00546875,0.0033427461200911555,-0.00023585943016552307,-0.02048926171121619,-0.02076227446309753,-3.306647347872239e-07,-0.004070952428995259,3240,114711,11.250438,38.39091,3.4123924775195413,27.140471999999995,24.820674
140dia.txt,140,3360,3360,1024,1048576,124588,124588,199.14214044211263,477.20677753876777,498.43696022088807,36.69697691971675,725,760,551000,0.2261125226860254,237.58443330179566,405.08868475170317,0.010737107590721547,282220,1.9656695186095304e-05,16,256,116,0.453125,0.11881637573242188,0.11881637573242188,0.1580754020869632,0.443603515625,0.3247871398925781,3.7335216874819404,2.7335216874819404,1.3304176390883513,2.7335216874819404,4.5761342521156765,0.8252457739961765,0.9626690707746125,0.010820355837489932,3,6,10.0,10.802565255080745,10.0,100000.0,283.28052482395464,8.026455196327094e-06,1975.4,1.6113401020105755,0.00014286624008526537,-0.002490234375,-0.004374122619628907,-0.08705702802217594,-0.08705702802217594,0.00625,0.0029886053559607497,-0.00019744734282288527,-0.018362860326789444,-0.08705702802217594,-4.501605941147942e-07,-0.0012239286332218374,3360,124588,12.709758,40.382452,3.1772793785688127,27.672694,26.546105
